24082.248	0.999988964	7.39522E-07
24617.2461	0.999989436	6.8228E-07
25164.127	0.999989888	6.29412E-07
25723.1602	0.999990321	5.80579E-07
26294.6074	0.999990736	5.35489E-07
26878.7559	0.999991134	4.93863E-07
27475.877	0.999991516	4.55438E-07
28086.2637	0.999991881	4.19973E-07
28710.2129	0.99999223	3.87245E-07
29348.0234	0.999992565	3.57043E-07
30000	0.999992889	3.29183E-07
