0.0001	1.000	0.0
0.000999872000000000	-91200	2598400
0.00499936200000000	-44528	511104
0.00999872500000000	-42360	247418
0.0499936240000000	-25066.5100000000	35409
0.0999872480000000	-13111.2400000000	7711.20000000000
0.200006755000000	-3767.75217600000	1082.76800000000
0.299985936000000	-1728.65527900000	360.399600000000
0.399948992000000	-972.486144000000	168.018400000000
0.499936240000000	-626.223084000000	97.6892000000000
0.700080110000000	-315.216924000000	45.3544000000000
0.899740112000000	-186.659775000000	27.8110000000000
0.999872479000000	-147.939399000000	23.1556000000000
1.10012588700000	-117.952524000000	20.1868000000000
1.20023414700000	-93.6848640000000	19.3432400000000
1.30003342200000	-73.7799000000000	21.7000000000000
1.40000211600000	-56.3914440000000	29.6980000000000
1.49992968100000	-52.0592590000000	43.8495000000000
1.60000241900000	-66.4047560000000	44.2548000000000
1.70004370500000	-65.2208760000000	34.7277600000000
1.80000272100000	-60.3652390000000	27.5575200000000
2.00006755000000	-51.3291360000000	18.8115200000000
2.50018526800000	-34.3336590000000	9.11322000000000
2.99985936200000	-24.6996960000000	5.48000000000000
3.99948991700000	-13.6011960000000	2.20520000000000
4.99936239600000	-8.26091100000000	1.05408000000000
7.00080109700000	-3.71529600000000	0.378280000000000
8.99740112000000	-1.81717100000000	0.197100000000000
10.2525252525253	0	9.89011085534164
10.5050505050505	0	8.80637618194928
10.7575757575758	0	7.83453749144913
11.0101010101010	0	6.96831152165233
11.2626262626263	0	6.09205112573315
11.5151515151515	0	5.20486731288412
11.7676767676768	0	4.39588461394820
12.0202020202020	0	3.69997175300676
12.2727272727273	0	3.08377431084613
12.5252525252525	0	2.51809047062736
12.7777777777778	0	2.01813786640498
13.0303030303030	0	1.59553330429451
13.2828282828283	0	1.17046523775442
13.5353535353535	0	0.814853671562884
13.7878787878788	0	0.568271928454016
14.0404040404040	0	0.402864554170719
14.2929292929293	0	0.243548359467536
14.5454545454545	0	0.145558138378869
14.7979797979798	0	0.0734940500757388
15.0505050505051	0	0.0598767068607659
15.3030303030303	0	0.0775168799725966
15.5555555555556	0	0.117596424473173
15.8080808080808	0	0.217566896526022
16.0606060606061	0	0.362697158945379
16.3131313131313	0	0.465278340938500
16.5656565656566	0	0.605833189967376
16.8181818181818	0	0.799380266941038
17.0707070707071	0	1.06378057053402
17.3232323232323	0	1.41325613579836
17.5757575757576	0	1.84047059449073
17.8282828282828	0	2.28808262910449
18.0808080808081	0	2.65419063996020
18.3333333333333	0	3.01731384395695
18.5858585858586	0	3.42094992033197
18.8383838383838	0	3.85873687841703
19.0909090909091	0	4.31723769713732
19.3434343434343	0	4.77439412220068
19.5959595959596	0	5.19974099352724
19.8484848484848	0	5.55767590116383
20.1010101010101	0	5.82473704164072
20.3535353535354	0	6.08155307108679
20.6060606060606	0	6.35167791832777
20.8585858585859	0	6.63578870532212
21.1111111111111	0	6.93458074526608
21.3636363636364	0	7.24876425472323
21.6161616161616	0	7.57906015435459
21.8686868686869	0	7.92619481745303
22.1212121212121	0	8.29089361493918
22.3737373737374	0	8.67387309729330
22.6262626262626	0	9.07583164940452
22.8787878787879	0	9.49743845517190
23.1313131313131	0	9.93932061691223
23.3838383838384	0	10.4020482926060
23.6363636363636	0	10.8861177444812
23.8888888888889	0	11.3919322384003
24.1414141414141	0	11.9197807981140
24.3939393939394	0	12.4698149047127
24.6464646464646	0	13.0420233421399
24.8989898989899	0	13.6362055261282
25.1515151515152	0	14.2519438165745
