0.000100000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
9.809804373737374128e-01	0.000000000000000000e+00	1.168326297096780308e+01
1.841960874747474719e+00	0.000000000000000000e+00	9.715040613220276455e+00
2.702941312121212025e+00	0.000000000000000000e+00	8.990841344941056690e+00
3.563921749494949331e+00	0.000000000000000000e+00	1.006959306737940096e+01
4.424902186868686194e+00	0.000000000000000000e+00	7.492862122198111763e+00
5.285882624242423944e+00	0.000000000000000000e+00	3.955628890396453379e+00
6.146863061616161694e+00	0.000000000000000000e+00	2.316776273948790710e+00
7.007843498989898556e+00	0.000000000000000000e+00	1.946301184101629778e+00
7.868823936363635418e+00	0.000000000000000000e+00	4.653952786626777360e+00
8.729804373737371392e+00	0.000000000000000000e+00	7.049063491003543902e+00
9.590784811111110031e+00	0.000000000000000000e+00	7.116843924563127644e+00
1.045176524848484689e+01	0.000000000000000000e+00	6.646360091966911021e+00
1.131274568585858376e+01	0.000000000000000000e+00	6.578446997453418987e+00
1.217372612323232239e+01	0.000000000000000000e+00	7.032059352856628642e+00
1.303470656060605926e+01	0.000000000000000000e+00	7.859111169152843246e+00
1.389568699797979789e+01	0.000000000000000000e+00	6.837966849381686529e+00
1.475666743535353476e+01	0.000000000000000000e+00	5.248513202070612671e+00
1.561764787272727162e+01	0.000000000000000000e+00	3.628206554726704614e+00
1.647862831010100848e+01	0.000000000000000000e+00	2.664454142595010566e+00
1.733960874747474534e+01	0.000000000000000000e+00	2.143011971153724993e+00
1.820058918484848576e+01	0.000000000000000000e+00	1.794545368036889688e+00
1.906156962222222262e+01	0.000000000000000000e+00	1.525151183096167484e+00
1.992255005959595948e+01	0.000000000000000000e+00	1.312944298833152557e+00
2.078353049696969634e+01	0.000000000000000000e+00	1.147385358458284266e+00
2.164451093434343321e+01	0.000000000000000000e+00	1.014653437783414436e+00
2.250549137171717007e+01	0.000000000000000000e+00	9.051472558699414916e-01
2.336647180909090693e+01	0.000000000000000000e+00	8.161636356932268077e-01
2.422745224646464735e+01	0.000000000000000000e+00	7.464692001835225854e-01
2.508843268383838421e+01	0.000000000000000000e+00	6.877673707131252145e-01
2.594941312121212107e+01	0.000000000000000000e+00	6.286652889218443674e-01
2.681039355858585793e+01	0.000000000000000000e+00	5.665716623752713454e-01
2.767137399595959479e+01	0.000000000000000000e+00	5.102426736834317911e-01
2.853235443333333521e+01	0.000000000000000000e+00	4.773014812017505881e-01
2.939333487070706852e+01	0.000000000000000000e+00	4.884029751671861708e-01
3.025431530808080893e+01	0.000000000000000000e+00	5.523024461405767749e-01
3.111529574545454224e+01	0.000000000000000000e+00	6.548222528488562011e-01
3.197627618282828266e+01	0.000000000000000000e+00	7.730756946033516819e-01
3.283725662020201952e+01	0.000000000000000000e+00	8.917480494181914130e-01
3.369823705757575993e+01	0.000000000000000000e+00	1.004243882276254718e+00
3.455921749494949324e+01	0.000000000000000000e+00	1.109406521283406777e+00
3.542019793232323366e+01	0.000000000000000000e+00	1.206342610614389743e+00
3.628117836969697407e+01	0.000000000000000000e+00	1.312143289566690685e+00
3.714215880707070738e+01	0.000000000000000000e+00	1.456167571950785611e+00
3.800313924444444780e+01	0.000000000000000000e+00	1.648892250244343494e+00
3.886411968181818111e+01	0.000000000000000000e+00	1.904696410225266368e+00
3.972510011919192152e+01	0.000000000000000000e+00	2.241698475398504087e+00
4.058608055656565483e+01	0.000000000000000000e+00	2.678165656839018638e+00
4.144706099393939525e+01	0.000000000000000000e+00	3.219346080244328334e+00
4.230804143131313566e+01	0.000000000000000000e+00	3.824205695697240781e+00
4.316902186868686897e+01	0.000000000000000000e+00	4.368160457141876840e+00
4.403000230606060938e+01	0.000000000000000000e+00	4.774725294099409822e+00
4.489098274343434269e+01	0.000000000000000000e+00	5.093170644247605239e+00
4.575196318080808311e+01	0.000000000000000000e+00	5.445205299758037576e+00
4.661294361818181642e+01	0.000000000000000000e+00	5.871515190735091316e+00
4.747392405555555683e+01	0.000000000000000000e+00	6.351409172989630036e+00
4.833490449292929725e+01	0.000000000000000000e+00	6.845822432118674250e+00
4.919588493030303056e+01	0.000000000000000000e+00	7.335544141480644598e+00
5.005686536767677097e+01	0.000000000000000000e+00	7.827951458037116339e+00
5.091784580505050428e+01	0.000000000000000000e+00	8.340099900392862864e+00
5.177882624242424470e+01	0.000000000000000000e+00	8.884940254197617904e+00
5.263980667979797801e+01	0.000000000000000000e+00	9.456534657168267799e+00
5.350078711717171842e+01	0.000000000000000000e+00	1.004280237942198895e+01
5.436176755454545173e+01	0.000000000000000000e+00	1.062817511535391901e+01
5.522274799191919215e+01	0.000000000000000000e+00	1.120827204973213931e+01
5.608372842929293256e+01	0.000000000000000000e+00	1.178711899440393118e+01
5.694470886666667298e+01	0.000000000000000000e+00	1.237335706498555865e+01
5.780568930404039918e+01	0.000000000000000000e+00	1.297770825433920372e+01
5.866666974141413959e+01	0.000000000000000000e+00	1.360575364095743822e+01
5.952765017878788001e+01	0.000000000000000000e+00	1.426357963255409622e+01
6.038863061616162042e+01	0.000000000000000000e+00	1.495960639348672849e+01
6.124961105353534663e+01	0.000000000000000000e+00	1.570144677254095100e+01
6.211059149090908704e+01	0.000000000000000000e+00	1.648899658934880108e+01
6.297157192828282746e+01	0.000000000000000000e+00	1.731928872855765889e+01
6.383255236565656787e+01	0.000000000000000000e+00	1.818702377540351023e+01
6.469353280303030829e+01	0.000000000000000000e+00	1.908565663024845094e+01
6.555451324040403449e+01	0.000000000000000000e+00	2.001347160325436647e+01
6.641549367777777491e+01	0.000000000000000000e+00	2.097046689719021018e+01
6.727647411515151532e+01	0.000000000000000000e+00	2.195698498809791843e+01
6.813745455252525574e+01	0.000000000000000000e+00	2.297381382516256210e+01
6.899843498989898194e+01	0.000000000000000000e+00	2.402136680409905978e+01
6.985941542727272235e+01	0.000000000000000000e+00	2.509956982420988325e+01
7.072039586464646277e+01	0.000000000000000000e+00	2.620861987920878633e+01
7.158137630202020318e+01	0.000000000000000000e+00	2.734914028187829160e+01
7.244235673939394360e+01	0.000000000000000000e+00	2.852212137477462761e+01
7.330333717676766980e+01	0.000000000000000000e+00	2.972780836506397151e+01
7.416431761414141022e+01	0.000000000000000000e+00	3.096624140335625341e+01
7.502529805151515063e+01	0.000000000000000000e+00	3.223778225133502673e+01
7.588627848888889105e+01	0.000000000000000000e+00	3.354323542082946119e+01
7.674725892626263146e+01	0.000000000000000000e+00	3.488371474065563405e+01
7.760823936363635767e+01	0.000000000000000000e+00	3.625926630456908129e+01
7.846921980101009808e+01	0.000000000000000000e+00	3.766953659205449156e+01
7.933020023838383850e+01	0.000000000000000000e+00	3.911433456304885681e+01
8.019118067575757891e+01	0.000000000000000000e+00	4.059371408706106621e+01
8.105216111313130511e+01	0.000000000000000000e+00	4.210806827115451512e+01
8.191314155050504553e+01	0.000000000000000000e+00	4.365823726120697046e+01
8.277412198787878594e+01	0.000000000000000000e+00	4.524563058659384751e+01
8.363510242525252636e+01	0.000000000000000000e+00	4.687236554138079470e+01
8.449608286262626677e+01	0.000000000000000000e+00	4.854142375994891978e+01
8.535706329999999298e+01	0.000000000000000000e+00	5.025682912796793289e+01
9.046242519999999843e+01	0.000000000000000000e+00	6.118619959602894198e+01
